game_id,offense,defense,drives,points,avg_start,td,fg,to,punt,success_rate,ppa,explosiveness,td_rate,fg_rate,to_rate,punt_rate,ppd,opp_drives,opp_ppd,opp_avg_start,opp_td_rate,opp_fg_rate,opp_to_rate,opp_punt_rate,opp_success_rate,opp_ppa,opp_explosiveness
401752861,Illinois,Purdue,17,55,37.588235294117645,7,2,1,4,0.4013538748832866,0.6520559104269484,1.5367900176959453,0.4117647058823529,0.11764705882352941,0.058823529411764705,0.23529411764705882,3.235294117647059,8.0,2.0,25.625,0.125,0.375,0.0,0.375,0.27254026610644255,0.16205614794694856,1.0833450957818858
401752861,Purdue,Illinois,8,16,25.625,1,3,0,3,0.27254026610644255,0.16205614794694856,1.0833450957818858,0.125,0.375,0.0,0.375,2.0,17.0,3.235294117647059,37.588235294117645,0.4117647058823529,0.11764705882352941,0.058823529411764705,0.23529411764705882,0.4013538748832866,0.6520559104269484,1.5367900176959453
401752862,Rutgers,Washington,8,23,27.125,2,3,0,1,0.28200757575757573,0.338715544155363,1.3176056288599747,0.25,0.375,0.0,0.125,2.875,13.0,2.6923076923076925,26.307692307692307,0.38461538461538464,0.0,0.15384615384615385,0.23076923076923078,0.3787545787545788,0.5064949293420737,1.5085849681185657
401752862,Washington,Rutgers,13,35,26.307692307692307,5,0,2,3,0.3787545787545788,0.5064949293420737,1.5085849681185657,0.38461538461538464,0.0,0.15384615384615385,0.23076923076923078,2.6923076923076925,8.0,2.875,27.125,0.25,0.375,0.0,0.125,0.28200757575757573,0.338715544155363,1.3176056288599747
401752863,Michigan State,UCLA,7,16,32.0,2,1,0,3,0.4218614718614719,0.14537455217775522,0.8372932599243101,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,2.2857142857142856,13.0,2.6923076923076925,43.84615384615385,0.38461538461538464,0.0,0.07692307692307693,0.15384615384615385,0.3621045621045621,0.12047551056814784,1.0922425163011573
401752863,UCLA,Michigan State,13,35,43.84615384615385,5,0,1,2,0.3621045621045621,0.12047551056814784,1.0922425163011573,0.38461538461538464,0.0,0.07692307692307693,0.15384615384615385,2.6923076923076925,7.0,2.2857142857142856,32.0,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,0.4218614718614719,0.14537455217775522,0.8372932599243101
401752864,Minnesota,Purdue,12,34,32.416666666666664,4,1,1,5,0.17676365136697955,-0.848675528446491,0.9277620597426077,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.4166666666666667,2.8333333333333335,13.0,1.7692307692307692,31.076923076923077,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.3116572024466761,0.119258483660337,1.0697817542089627
401752864,Purdue,Minnesota,13,23,31.076923076923077,1,3,3,5,0.3116572024466761,0.119258483660337,1.0697817542089627,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.38461538461538464,1.7692307692307692,12.0,2.8333333333333335,32.416666666666664,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.17676365136697955,-0.848675528446491,0.9277620597426077
401752865,Illinois,Ohio State,9,16,31.666666666666668,2,1,1,2,0.22113997113997114,-0.16992765156494977,1.1674691105937383,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,1.7777777777777777,13.0,2.6153846153846154,43.23076923076923,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.2961382383328085,0.0758195322736852,1.023662935310085
401752865,Ohio State,Illinois,13,34,43.23076923076923,4,2,2,4,0.2961382383328085,0.0758195322736852,1.023662935310085,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.3076923076923077,2.6153846153846154,9.0,1.7777777777777777,31.666666666666668,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.22113997113997114,-0.16992765156494977,1.1674691105937383
