game_id,season,week,start_date,home_team,away_team,home_points,away_points,drive_containers,offense_team_count,defense_team_count,pbp_offense_teams,pbp_defense_teams,min_period,max_period,min_team_drives,max_team_drives,one_play_drives,one_play_share,other_drives,other_share,fragmented,incomplete,extreme_possessions,bad_offense_count,bad_defense_count,offense_team_mismatch,defense_team_mismatch,bad_team_structure,quarantine,quarantine_reason
401281942,2021,1,2021-09-04 19:30:00+00:00,Miami,Alabama,13.0,44.0,25,2,2,Alabama | Miami,Alabama | Miami,1,4,12,13,3,0.12,5,0.2,False,False,False,False,False,False,False,False,False,HEALTHY
401281943,2021,1,2021-09-04 18:00:00+00:00,Arkansas,Rice,38.0,17.0,30,2,2,Arkansas | Rice,Arkansas | Rice,1,4,15,15,0,0.0,2,0.0666666666666666,False,False,False,False,False,False,False,False,False,HEALTHY
401281944,2021,1,2021-09-04 23:00:00+00:00,Auburn,Akron,60.0,10.0,22,2,2,Akron | Auburn,Akron | Auburn,1,4,11,11,1,0.0454545454545454,2,0.0909090909090909,False,False,False,False,False,False,False,False,False,HEALTHY
401281945,2021,1,2021-09-04 23:30:00+00:00,Florida,Florida Atlantic,35.0,14.0,23,2,2,Florida | Florida Atlantic,Florida | Florida Atlantic,1,4,11,12,1,0.0434782608695652,5,0.217391304347826,False,False,False,False,False,False,False,False,False,HEALTHY
401281946,2021,1,2021-09-04 23:30:00+00:00,Clemson,Georgia,3.0,10.0,21,2,2,Clemson | Georgia,Clemson | Georgia,1,4,10,11,0,0.0,1,0.0476190476190476,False,False,False,False,False,False,False,False,False,HEALTHY
401281947,2021,1,2021-09-04 16:00:00+00:00,Kentucky,UL Monroe,45.0,10.0,26,2,2,Kentucky | UL Monroe,Kentucky | UL Monroe,1,4,13,13,2,0.0769230769230769,1,0.0384615384615384,False,False,False,False,False,False,False,False,False,HEALTHY
401281948,2021,1,2021-09-05 00:30:00+00:00,UCLA,LSU,38.0,27.0,25,2,2,LSU | UCLA,LSU | UCLA,1,4,12,13,1,0.04,1,0.04,False,False,False,False,False,False,False,False,False,HEALTHY
401281949,2021,1,2021-09-04 20:00:00+00:00,Mississippi State,Louisiana Tech,35.0,34.0,31,2,2,Louisiana Tech | Mississippi State,Louisiana Tech | Mississippi State,1,4,15,16,2,0.064516129032258,4,0.1290322580645161,False,False,False,False,False,False,False,False,False,HEALTHY
401281950,2021,1,2021-09-04 20:00:00+00:00,Missouri,Central Michigan,34.0,24.0,27,2,2,Central Michigan | Missouri,Central Michigan | Missouri,1,4,13,14,1,0.037037037037037,3,0.1111111111111111,False,False,False,False,False,False,False,False,False,HEALTHY
401281951,2021,1,2021-09-04 23:00:00+00:00,South Carolina,Eastern Illinois,46.0,0.0,21,2,2,Eastern Illinois | South Carolina,Eastern Illinois | South Carolina,1,4,10,11,2,0.0952380952380952,2,0.0952380952380952,False,False,False,False,False,False,False,False,False,HEALTHY
401281952,2021,1,2021-09-03 00:00:00+00:00,Tennessee,Bowling Green,38.0,6.0,26,2,2,Bowling Green | Tennessee,Bowling Green | Tennessee,1,4,13,13,0,0.0,5,0.1923076923076923,False,False,False,False,False,False,False,False,False,HEALTHY
401282049,2021,1,2021-08-29 01:30:00+00:00,New Mexico State,UTEP,3.0,30.0,23,2,2,New Mexico State | UTEP,New Mexico State | UTEP,1,4,11,12,1,0.0434782608695652,6,0.2608695652173913,False,False,False,False,False,False,False,False,False,HEALTHY
401282050,2021,1,2021-09-01 23:30:00+00:00,Jacksonville State,UAB,0.0,31.0,23,2,2,Jacksonville State | UAB,Jacksonville State | UAB,1,4,11,12,0,0.0,1,0.0434782608695652,False,False,False,False,False,False,False,False,False,HEALTHY
401282051,2021,1,2021-09-03 00:05:00+00:00,Florida International,Long Island University,48.0,10.0,19,2,2,Florida International | Long Island University,Florida International | Long Island University,1,4,5,14,15,0.7894736842105263,6,0.3157894736842105,True,False,False,False,False,False,False,False,True,FRAGMENTED
401282052,2021,1,2021-09-03 23:00:00+00:00,Charlotte,Duke,31.0,28.0,25,2,2,Charlotte | Duke,Charlotte | Duke,1,4,12,13,1,0.04,3,0.12,False,False,False,False,False,False,False,False,False,HEALTHY
401282053,2021,1,2021-09-05 00:00:00+00:00,Texas A&M,Kent State,41.0,10.0,26,2,2,Kent State | Texas A&M,Kent State | Texas A&M,1,4,12,14,1,0.0384615384615384,1,0.0384615384615384,False,False,False,False,False,False,False,False,False,HEALTHY
401282054,2021,1,2021-09-05 00:00:00+00:00,Vanderbilt,East Tennessee State,3.0,23.0,23,2,2,East Tennessee State | Vanderbilt,East Tennessee State | Vanderbilt,1,4,11,12,1,0.0434782608695652,3,0.1304347826086956,False,False,False,False,False,False,False,False,False,HEALTHY
401282055,2021,1,2021-09-07 00:00:00+00:00,Ole Miss,Louisville,43.0,24.0,22,2,2,Louisville | Ole Miss,Louisville | Ole Miss,1,4,11,11,2,0.0909090909090909,3,0.1363636363636363,False,False,False,False,False,False,False,False,False,HEALTHY
401282056,2021,2,2021-09-11 20:00:00+00:00,Alabama,Mercer,48.0,14.0,25,2,2,Alabama | Mercer,Alabama | Mercer,1,4,12,13,1,0.04,1,0.04,False,False,False,False,False,False,False,False,False,HEALTHY
401282057,2021,2,2021-09-11 23:00:00+00:00,Arkansas,Texas,40.0,21.0,25,2,2,Arkansas | Texas,Arkansas | Texas,1,4,12,13,4,0.16,2,0.08,False,False,False,False,False,False,False,False,False,HEALTHY
401282058,2021,2,2021-09-11 16:00:00+00:00,Auburn,Alabama State,62.0,0.0,25,2,2,Alabama State | Auburn,Alabama State | Auburn,1,4,11,14,2,0.08,1,0.04,False,False,False,False,False,False,False,False,False,HEALTHY
401282059,2021,2,2021-09-11 17:00:00+00:00,South Florida,Florida,20.0,42.0,29,2,2,Florida | South Florida,Florida | South Florida,1,4,14,15,2,0.0689655172413793,4,0.1379310344827586,False,False,False,False,False,False,False,False,False,HEALTHY
401282060,2021,2,2021-09-11 19:30:00+00:00,Georgia,UAB,56.0,7.0,27,2,2,Georgia | UAB,Georgia | UAB,1,4,13,14,3,0.1111111111111111,3,0.1111111111111111,False,False,False,False,False,False,False,False,False,HEALTHY
401282061,2021,2,2021-09-11 23:30:00+00:00,Kentucky,Missouri,35.0,28.0,23,2,2,Kentucky | Missouri,Kentucky | Missouri,1,4,11,12,1,0.0434782608695652,2,0.0869565217391304,False,False,False,False,False,False,False,False,False,HEALTHY
401282062,2021,2,2021-09-12 00:00:00+00:00,LSU,McNeese,34.0,7.0,30,2,2,LSU | McNeese,LSU | McNeese,1,4,15,15,1,0.0333333333333333,1,0.0333333333333333,False,False,False,False,False,False,False,False,False,HEALTHY
401282063,2021,2,2021-09-11 23:30:00+00:00,Ole Miss,Austin Peay,54.0,17.0,27,2,2,Austin Peay | Ole Miss,Austin Peay | Ole Miss,1,4,13,14,1,0.037037037037037,7,0.2592592592592592,False,False,False,False,False,False,False,False,False,HEALTHY
401282064,2021,2,2021-09-11 23:00:00+00:00,Mississippi State,NC State,24.0,10.0,27,2,2,Mississippi State | NC State,Mississippi State | NC State,1,4,13,14,1,0.037037037037037,3,0.1111111111111111,False,False,False,False,False,False,False,False,False,HEALTHY
401282065,2021,2,2021-09-11 16:00:00+00:00,East Carolina,South Carolina,17.0,20.0,30,2,2,East Carolina | South Carolina,East Carolina | South Carolina,1,4,15,15,2,0.0666666666666666,1,0.0333333333333333,False,False,False,False,False,False,False,False,False,HEALTHY
401282066,2021,2,2021-09-11 16:00:00+00:00,Tennessee,Pittsburgh,34.0,41.0,29,2,2,Pittsburgh | Tennessee,Pittsburgh | Tennessee,1,4,14,15,4,0.1379310344827586,3,0.1034482758620689,False,False,False,False,False,False,False,False,False,HEALTHY
401282067,2021,2,2021-09-11 19:30:00+00:00,Colorado,Texas A&M,7.0,10.0,26,2,2,Colorado | Texas A&M,Colorado | Texas A&M,1,4,13,13,1,0.0384615384615384,2,0.0769230769230769,False,False,False,False,False,False,False,False,False,HEALTHY
401282068,2021,2,2021-09-12 02:00:00+00:00,Colorado State,Vanderbilt,21.0,24.0,29,2,2,Colorado State | Vanderbilt,Colorado State | Vanderbilt,1,4,13,16,0,0.0,2,0.0689655172413793,False,False,False,False,False,False,False,False,False,HEALTHY
401282069,2021,3,2021-09-18 20:00:00+00:00,Arkansas,Georgia Southern,45.0,10.0,26,2,2,Arkansas | Georgia Southern,Arkansas | Georgia Southern,1,4,13,13,1,0.0384615384615384,1,0.0384615384615384,False,False,False,False,False,False,False,False,False,HEALTHY
401282070,2021,3,2021-09-18 23:30:00+00:00,Penn State,Auburn,28.0,20.0,23,2,2,Auburn | Penn State,Auburn | Penn State,1,4,11,12,2,0.0869565217391304,4,0.1739130434782608,False,False,False,False,False,False,False,False,False,HEALTHY
401282071,2021,3,2021-09-18 19:30:00+00:00,Florida,Alabama,29.0,31.0,20,2,2,Alabama | Florida,Alabama | Florida,1,4,10,10,2,0.1,1,0.05,False,False,False,False,False,False,False,False,False,HEALTHY
401282072,2021,3,2021-09-18 23:00:00+00:00,Georgia,South Carolina,40.0,13.0,25,2,2,Georgia | South Carolina,Georgia | South Carolina,1,4,12,13,2,0.08,2,0.08,False,False,False,False,False,False,False,False,False,HEALTHY
401282073,2021,3,2021-09-18 16:00:00+00:00,Kentucky,Chattanooga,28.0,23.0,23,2,2,Chattanooga | Kentucky,Chattanooga | Kentucky,1,4,11,12,1,0.0434782608695652,1,0.0434782608695652,False,False,False,False,False,False,False,False,False,HEALTHY
401282074,2021,3,2021-09-18 23:30:00+00:00,LSU,Central Michigan,49.0,21.0,25,2,2,Central Michigan | LSU,Central Michigan | LSU,1,4,12,13,1,0.04,2,0.08,False,False,False,False,False,False,False,False,False,HEALTHY
401282075,2021,3,2021-09-19 00:00:00+00:00,Ole Miss,Tulane,61.0,21.0,28,2,2,Ole Miss | Tulane,Ole Miss | Tulane,1,4,13,15,2,0.0714285714285714,1,0.0357142857142857,False,False,False,False,False,False,False,False,False,HEALTHY
401282076,2021,3,2021-09-18 20:00:00+00:00,Memphis,Mississippi State,31.0,29.0,24,2,2,Memphis | Mississippi State,Memphis | Mississippi State,1,4,11,13,1,0.0416666666666666,3,0.125,False,False,False,False,False,False,False,False,False,HEALTHY
401282077,2021,3,2021-09-18 16:00:00+00:00,Missouri,Southeast Missouri State,59.0,28.0,22,2,2,Missouri | Southeast Missouri State,Missouri | Southeast Missouri State,1,4,11,11,2,0.0909090909090909,0,0.0,False,False,False,False,False,False,False,False,False,HEALTHY
401282078,2021,3,2021-09-18 16:00:00+00:00,Tennessee,Tennessee Tech,56.0,0.0,29,2,2,Tennessee | Tennessee Tech,Tennessee | Tennessee Tech,1,4,14,15,3,0.1034482758620689,3,0.1034482758620689,False,False,False,False,False,False,False,False,False,HEALTHY
401282079,2021,3,2021-09-18 16:00:00+00:00,Texas A&M,New Mexico,34.0,0.0,26,2,2,New Mexico | Texas A&M,New Mexico | Texas A&M,1,4,13,13,2,0.0769230769230769,0,0.0,False,False,False,False,False,False,False,False,False,HEALTHY
401282080,2021,3,2021-09-19 00:00:00+00:00,Vanderbilt,Stanford,23.0,41.0,24,2,2,Stanford | Vanderbilt,Stanford | Vanderbilt,1,4,12,12,1,0.0416666666666666,1,0.0416666666666666,False,False,False,False,False,False,False,False,False,HEALTHY
401282081,2021,4,2021-09-25 23:30:00+00:00,Alabama,Southern Miss,63.0,14.0,26,2,2,Alabama | Southern Miss,Alabama | Southern Miss,1,4,11,15,5,0.1923076923076923,2,0.0769230769230769,False,False,False,False,False,False,False,False,False,HEALTHY
401282082,2021,4,2021-09-25 19:30:00+00:00,Arkansas,Texas A&M,20.0,10.0,25,2,2,Arkansas | Texas A&M,Arkansas | Texas A&M,1,4,12,13,3,0.12,2,0.08,False,False,False,False,False,False,False,False,False,HEALTHY
401282083,2021,4,2021-09-25 20:00:00+00:00,Auburn,Georgia State,34.0,24.0,27,2,2,Auburn | Georgia State,Auburn | Georgia State,1,4,12,15,1,0.037037037037037,0,0.0,False,False,False,False,False,False,False,False,False,HEALTHY
401282084,2021,4,2021-09-25 23:00:00+00:00,Florida,Tennessee,38.0,14.0,21,2,2,Florida | Tennessee,Florida | Tennessee,1,4,10,11,0,0.0,1,0.0476190476190476,False,False,False,False,False,False,False,False,False,HEALTHY
401282085,2021,4,2021-09-25 16:00:00+00:00,Mississippi State,LSU,25.0,28.0,22,2,2,LSU | Mississippi State,LSU | Mississippi State,1,4,11,11,1,0.0454545454545454,0,0.0,False,False,False,False,False,False,False,False,False,HEALTHY
401282086,2021,4,2021-09-25 16:00:00+00:00,Boston College,Missouri,41.0,34.0,21,2,2,Boston College | Missouri,Boston College | Missouri,1,5,10,11,3,0.1428571428571428,0,0.0,False,False,False,False,False,False,False,False,False,HEALTHY
401282087,2021,4,2021-09-25 23:00:00+00:00,South Carolina,Kentucky,10.0,16.0,21,2,2,Kentucky | South Carolina,Kentucky | South Carolina,1,4,10,11,1,0.0476190476190476,3,0.1428571428571428,False,False,False,False,False,False,False,False,False,HEALTHY
401282088,2021,4,2021-09-25 16:00:00+00:00,Vanderbilt,Georgia,0.0,62.0,29,2,2,Georgia | Vanderbilt,Georgia | Vanderbilt,1,4,14,15,3,0.1034482758620689,2,0.0689655172413793,False,False,False,False,False,False,False,False,False,HEALTHY
401282089,2021,5,2021-10-02 19:30:00+00:00,Alabama,Ole Miss,42.0,21.0,20,2,2,Alabama | Ole Miss,Alabama | Ole Miss,1,4,10,10,1,0.05,5,0.25,False,False,False,False,False,False,False,False,False,HEALTHY
401282090,2021,5,2021-10-02 16:00:00+00:00,Georgia,Arkansas,37.0,0.0,19,2,2,Arkansas | Georgia,Arkansas | Georgia,1,4,9,10,0,0.0,0,0.0,False,False,False,False,False,False,False,False,False,HEALTHY
401282091,2021,5,2021-10-02 22:00:00+00:00,Kentucky,Florida,20.0,13.0,23,2,2,Florida | Kentucky,Florida | Kentucky,1,4,11,12,2,0.0869565217391304,2,0.0869565217391304,False,False,False,False,False,False,False,False,False,HEALTHY
401282092,2021,5,2021-10-03 01:00:00+00:00,LSU,Auburn,19.0,24.0,24,2,2,Auburn | LSU,Auburn | LSU,1,4,11,13,3,0.125,3,0.125,False,False,False,False,False,False,False,False,False,HEALTHY
401282093,2021,5,2021-10-02 16:00:00+00:00,Missouri,Tennessee,24.0,62.0,22,2,2,Missouri | Tennessee,Missouri | Tennessee,1,4,11,11,3,0.1363636363636363,1,0.0454545454545454,False,False,False,False,False,False,False,False,False,HEALTHY
401282094,2021,5,2021-10-02 19:30:00+00:00,South Carolina,Troy,23.0,14.0,20,2,2,South Carolina | Troy,South Carolina | Troy,1,4,8,12,1,0.05,4,0.2,False,False,False,False,False,False,False,False,False,HEALTHY
401282095,2021,5,2021-10-02 23:00:00+00:00,Texas A&M,Mississippi State,22.0,26.0,21,2,2,Mississippi State | Texas A&M,Mississippi State | Texas A&M,1,4,10,11,1,0.0476190476190476,0,0.0,False,False,False,False,False,False,False,False,False,HEALTHY
401282096,2021,5,2021-10-02 23:30:00+00:00,Vanderbilt,UConn,30.0,28.0,25,2,2,UConn | Vanderbilt,UConn | Vanderbilt,1,4,12,13,1,0.04,0,0.0,False,False,False,False,False,False,False,False,False,HEALTHY
401282097,2021,6,2021-10-09 19:30:00+00:00,Auburn,Georgia,10.0,34.0,24,2,2,Auburn | Georgia,Auburn | Georgia,1,4,12,12,1,0.0416666666666666,3,0.125,False,False,False,False,False,False,False,False,False,HEALTHY
401282098,2021,6,2021-10-09 16:00:00+00:00,Florida,Vanderbilt,42.0,0.0,27,2,2,Florida | Vanderbilt,Florida | Vanderbilt,1,4,13,14,2,0.074074074074074,2,0.074074074074074,False,False,False,False,False,False,False,False,False,HEALTHY
401282099,2021,6,2021-10-09 23:30:00+00:00,Kentucky,LSU,42.0,21.0,21,2,2,Kentucky | LSU,Kentucky | LSU,1,4,10,11,0,0.0,4,0.1904761904761904,False,False,False,False,False,False,False,False,False,HEALTHY
401282100,2021,6,2021-10-09 16:00:00+00:00,Ole Miss,Arkansas,52.0,51.0,25,2,2,Arkansas | Ole Miss,Arkansas | Ole Miss,1,4,12,13,0,0.0,1,0.04,False,False,False,False,False,False,False,False,False,HEALTHY
401282101,2021,6,2021-10-09 20:00:00+00:00,Missouri,North Texas,48.0,35.0,27,2,2,Missouri | North Texas,Missouri | North Texas,1,4,13,14,0,0.0,3,0.1111111111111111,False,False,False,False,False,False,False,False,False,HEALTHY
401282102,2021,6,2021-10-09 16:00:00+00:00,Tennessee,South Carolina,45.0,20.0,25,2,2,South Carolina | Tennessee,South Carolina | Tennessee,1,4,12,13,1,0.04,2,0.08,False,False,False,False,False,False,False,False,False,HEALTHY
401282103,2021,6,2021-10-10 00:00:00+00:00,Texas A&M,Alabama,41.0,38.0,27,2,2,Alabama | Texas A&M,Alabama | Texas A&M,1,4,13,14,3,0.1111111111111111,2,0.074074074074074,False,False,False,False,False,False,False,False,False,HEALTHY
401282104,2021,7,2021-10-16 16:00:00+00:00,Arkansas,Auburn,23.0,38.0,24,2,2,Arkansas | Auburn,Arkansas | Auburn,1,4,12,12,2,0.0833333333333333,4,0.1666666666666666,False,False,False,False,False,False,False,False,False,HEALTHY
401282105,2021,7,2021-10-16 19:30:00+00:00,Georgia,Kentucky,30.0,13.0,21,2,2,Georgia | Kentucky,Georgia | Kentucky,1,4,10,11,2,0.0952380952380952,1,0.0476190476190476,False,False,False,False,False,False,False,False,False,HEALTHY
401282106,2021,7,2021-10-16 16:00:00+00:00,LSU,Florida,49.0,42.0,27,2,2,Florida | LSU,Florida | LSU,1,4,13,14,2,0.074074074074074,0,0.0,False,False,False,False,False,False,False,False,False,HEALTHY
401282107,2021,7,2021-10-16 23:00:00+00:00,Mississippi State,Alabama,9.0,49.0,22,2,2,Alabama | Mississippi State,Alabama | Mississippi State,1,4,11,11,1,0.0454545454545454,0,0.0,False,False,False,False,False,False,False,False,False,HEALTHY
401282108,2021,7,2021-10-16 16:00:00+00:00,Missouri,Texas A&M,14.0,35.0,24,2,2,Missouri | Texas A&M,Missouri | Texas A&M,1,4,12,12,0,0.0,1,0.0416666666666666,False,False,False,False,False,False,False,False,False,HEALTHY
401282109,2021,7,2021-10-16 20:00:00+00:00,South Carolina,Vanderbilt,21.0,20.0,28,2,2,South Carolina | Vanderbilt,South Carolina | Vanderbilt,1,4,14,14,4,0.1428571428571428,4,0.1428571428571428,False,False,False,False,False,False,False,False,False,HEALTHY
401282110,2021,7,2021-10-16 23:30:00+00:00,Tennessee,Ole Miss,26.0,31.0,26,2,2,Ole Miss | Tennessee,Ole Miss | Tennessee,1,4,13,13,0,0.0,2,0.0769230769230769,False,False,False,False,False,False,False,False,False,HEALTHY
401282111,2021,8,2021-10-23 23:00:00+00:00,Alabama,Tennessee,52.0,24.0,28,2,2,Alabama | Tennessee,Alabama | Tennessee,1,4,14,14,1,0.0357142857142857,3,0.1071428571428571,False,False,False,False,False,False,False,False,False,HEALTHY
401282112,2021,8,2021-10-23 16:00:00+00:00,Arkansas,Arkansas-Pine Bluff,45.0,3.0,27,2,2,Arkansas | Arkansas-Pine Bluff,Arkansas | Arkansas-Pine Bluff,1,4,13,14,2,0.074074074074074,4,0.1481481481481481,False,False,False,False,False,False,False,False,False,HEALTHY
401282113,2021,8,2021-10-23 19:30:00+00:00,Ole Miss,LSU,31.0,17.0,22,2,2,LSU | Ole Miss,LSU | Ole Miss,1,4,11,11,1,0.0454545454545454,2,0.0909090909090909,False,False,False,False,False,False,False,False,False,HEALTHY
401282114,2021,8,2021-10-23 23:30:00+00:00,Texas A&M,South Carolina,44.0,14.0,26,2,2,South Carolina | Texas A&M,South Carolina | Texas A&M,1,4,13,13,1,0.0384615384615384,2,0.0769230769230769,False,False,False,False,False,False,False,False,False,HEALTHY
401282115,2021,8,2021-10-23 20:00:00+00:00,Vanderbilt,Mississippi State,6.0,45.0,23,2,2,Mississippi State | Vanderbilt,Mississippi State | Vanderbilt,1,4,11,12,2,0.0869565217391304,0,0.0,False,False,False,False,False,False,False,False,False,HEALTHY
401282116,2021,9,2021-10-30 23:00:00+00:00,Auburn,Ole Miss,31.0,20.0,23,2,2,Auburn | Ole Miss,Auburn | Ole Miss,1,4,11,12,1,0.0434782608695652,3,0.1304347826086956,False,False,False,False,False,False,False,False,False,HEALTHY
401282117,2021,9,2021-10-30 19:30:00+00:00,Florida,Georgia,7.0,34.0,24,2,2,Florida | Georgia,Florida | Georgia,1,4,11,13,6,0.25,2,0.0833333333333333,False,False,False,False,False,False,False,False,False,HEALTHY
401282118,2021,9,2021-10-30 23:00:00+00:00,Mississippi State,Kentucky,31.0,17.0,20,2,2,Kentucky | Mississippi State,Kentucky | Mississippi State,1,4,9,11,3,0.15,0,0.0,False,False,False,False,False,False,False,False,False,HEALTHY
401282119,2021,9,2021-10-30 19:00:00+00:00,Vanderbilt,Missouri,28.0,37.0,25,2,2,Missouri | Vanderbilt,Missouri | Vanderbilt,1,4,12,13,1,0.04,1,0.04,False,False,False,False,False,False,False,False,False,HEALTHY
401282120,2021,10,2021-11-06 23:00:00+00:00,Alabama,LSU,20.0,14.0,25,2,2,Alabama | LSU,Alabama | LSU,1,4,12,13,0,0.0,4,0.16,False,False,False,False,False,False,False,False,False,HEALTHY
401282121,2021,10,2021-11-06 20:00:00+00:00,Arkansas,Mississippi State,31.0,28.0,20,2,2,Arkansas | Mississippi State,Arkansas | Mississippi State,1,4,9,11,1,0.05,1,0.05,False,False,False,False,False,False,False,False,False,HEALTHY
401282122,2021,10,2021-11-06 16:00:00+00:00,Georgia,Missouri,43.0,6.0,20,2,2,Georgia | Missouri,Georgia | Missouri,1,4,10,10,1,0.05,2,0.1,False,False,False,False,False,False,False,False,False,HEALTHY
401282123,2021,10,2021-11-06 23:00:00+00:00,Kentucky,Tennessee,42.0,45.0,22,2,2,Kentucky | Tennessee,Kentucky | Tennessee,1,4,11,11,1,0.0454545454545454,4,0.1818181818181818,False,False,False,False,False,False,False,False,False,HEALTHY
401282124,2021,10,2021-11-06 16:00:00+00:00,Ole Miss,Liberty,27.0,14.0,23,2,2,Liberty | Ole Miss,Liberty | Ole Miss,1,4,11,12,1,0.0434782608695652,3,0.1304347826086956,False,False,False,False,False,False,False,False,False,HEALTHY
401282125,2021,10,2021-11-06 23:30:00+00:00,South Carolina,Florida,40.0,17.0,24,2,2,Florida | South Carolina,Florida | South Carolina,1,4,11,13,1,0.0416666666666666,2,0.0833333333333333,False,False,False,False,False,False,False,False,False,HEALTHY
401282126,2021,10,2021-11-06 19:30:00+00:00,Texas A&M,Auburn,20.0,3.0,24,2,2,Auburn | Texas A&M,Auburn | Texas A&M,1,4,12,12,1,0.0416666666666666,2,0.0833333333333333,False,False,False,False,False,False,False,False,False,HEALTHY
401282127,2021,11,2021-11-13 17:00:00+00:00,Alabama,New Mexico State,59.0,3.0,26,2,2,Alabama | New Mexico State,Alabama | New Mexico State,1,4,13,13,2,0.0769230769230769,1,0.0384615384615384,False,False,False,False,False,False,False,False,False,HEALTHY
401282128,2021,11,2021-11-13 17:00:00+00:00,Auburn,Mississippi State,34.0,43.0,23,2,2,Auburn | Mississippi State,Auburn | Mississippi State,1,4,11,12,0,0.0,2,0.0869565217391304,False,False,False,False,False,False,False,False,False,HEALTHY
401282129,2021,11,2021-11-13 17:00:00+00:00,Florida,Samford,70.0,52.0,27,2,2,Florida | Samford,Florida | Samford,1,4,13,14,0,0.0,3,0.1111111111111111,False,False,False,False,False,False,False,False,False,HEALTHY
401282130,2021,11,2021-11-14 00:30:00+00:00,LSU,Arkansas,13.0,16.0,29,2,2,Arkansas | LSU,Arkansas | LSU,1,5,14,15,2,0.0689655172413793,3,0.1034482758620689,False,False,False,False,False,False,False,False,False,HEALTHY
401282131,2021,11,2021-11-14 00:00:00+00:00,Ole Miss,Texas A&M,29.0,19.0,29,2,2,Ole Miss | Texas A&M,Ole Miss | Texas A&M,1,4,14,15,3,0.1034482758620689,4,0.1379310344827586,False,False,False,False,False,False,False,False,False,HEALTHY
401282132,2021,11,2021-11-13 21:00:00+00:00,Missouri,South Carolina,31.0,28.0,24,2,2,Missouri | South Carolina,Missouri | South Carolina,1,4,12,12,1,0.0416666666666666,4,0.1666666666666666,False,False,False,False,False,False,False,False,False,HEALTHY
401282133,2021,11,2021-11-13 20:30:00+00:00,Tennessee,Georgia,17.0,41.0,25,2,2,Georgia | Tennessee,Georgia | Tennessee,1,4,12,13,1,0.04,3,0.12,False,False,False,False,False,False,False,False,False,HEALTHY
401282134,2021,11,2021-11-14 00:00:00+00:00,Vanderbilt,Kentucky,17.0,34.0,18,2,2,Kentucky | Vanderbilt,Kentucky | Vanderbilt,1,4,9,9,0,0.0,1,0.0555555555555555,False,False,False,False,False,False,False,False,False,HEALTHY
401282135,2021,12,2021-11-20 20:30:00+00:00,Alabama,Arkansas,42.0,35.0,25,2,2,Alabama | Arkansas,Alabama | Arkansas,1,4,12,13,2,0.08,1,0.04,False,False,False,False,False,False,False,False,False,HEALTHY
401282136,2021,12,2021-11-20 17:00:00+00:00,Georgia,Charleston Southern,56.0,7.0,31,2,2,Charleston Southern | Georgia,Charleston Southern | Georgia,1,4,15,16,1,0.032258064516129,2,0.064516129032258,False,False,False,False,False,False,False,False,False,HEALTHY
401282137,2021,12,2021-11-20 17:00:00+00:00,Kentucky,New Mexico State,56.0,16.0,30,2,2,Kentucky | New Mexico State,Kentucky | New Mexico State,1,4,15,15,3,0.1,2,0.0666666666666666,False,False,False,False,False,False,False,False,False,HEALTHY
401282138,2021,12,2021-11-21 02:00:00+00:00,LSU,UL Monroe,27.0,14.0,23,2,2,LSU | UL Monroe,LSU | UL Monroe,1,4,11,12,0,0.0,3,0.1304347826086956,False,False,False,False,False,False,False,False,False,HEALTHY
401282139,2021,12,2021-11-21 00:30:00+00:00,Ole Miss,Vanderbilt,31.0,17.0,24,2,2,Ole Miss | Vanderbilt,Ole Miss | Vanderbilt,1,4,12,12,0,0.0,3,0.125,False,False,False,False,False,False,False,False,False,HEALTHY
401282140,2021,12,2021-11-20 17:00:00+00:00,Mississippi State,Tennessee State,55.0,10.0,25,2,2,Mississippi State | Tennessee State,Mississippi State | Tennessee State,1,4,12,13,2,0.08,3,0.12,False,False,False,False,False,False,False,False,False,HEALTHY
401282141,2021,12,2021-11-20 21:00:00+00:00,Missouri,Florida,24.0,23.0,28,2,2,Florida | Missouri,Florida | Missouri,1,5,14,14,1,0.0357142857142857,0,0.0,False,False,False,False,False,False,False,False,False,HEALTHY
401282142,2021,12,2021-11-21 00:00:00+00:00,South Carolina,Auburn,21.0,17.0,21,2,2,Auburn | South Carolina,Auburn | South Carolina,1,4,10,11,0,0.0,1,0.0476190476190476,False,False,False,False,False,False,False,False,False,HEALTHY
401282143,2021,12,2021-11-21 00:30:00+00:00,Tennessee,South Alabama,60.0,14.0,24,2,2,South Alabama | Tennessee,South Alabama | Tennessee,1,4,11,13,2,0.0833333333333333,3,0.125,False,False,False,False,False,False,False,False,False,HEALTHY
401282144,2021,12,2021-11-20 17:00:00+00:00,Texas A&M,Prairie View A&M,52.0,3.0,20,2,2,Prairie View A&M | Texas A&M,Prairie View A&M | Texas A&M,1,4,10,10,1,0.05,3,0.15,False,False,False,False,False,False,False,False,False,HEALTHY
401282145,2021,13,2021-11-26 20:30:00+00:00,Arkansas,Missouri,34.0,17.0,27,2,2,Arkansas | Missouri,Arkansas | Missouri,1,4,13,14,3,0.1111111111111111,2,0.074074074074074,False,False,False,False,False,False,False,False,False,HEALTHY
401282146,2021,13,2021-11-27 20:30:00+00:00,Auburn,Alabama,22.0,24.0,36,2,2,Alabama | Auburn,Alabama | Auburn,1,8,17,19,6,0.1666666666666666,8,0.2222222222222222,False,False,False,False,False,False,False,False,False,HEALTHY
